Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
1.3431435642193786e-07,0.09977366400000001,0.80000000000000004,0.0,0.27403852494921488,0.095850203928378078,0.094397723676432468,4.8200000528205701e-07,2.664590538443874e-05,8.4769324523083595e-06,1.7729680566913547e-05,5.58918865336775e-17,5.4705216432703902e-15,1.4999620338123905e-10,3.0283597443598074e-31,7.349123034025722e-10,7.6812351874564813e-22,1.9306704635409363e-13,9.3501676130450286e-19,1.8964002815741842e-21,1.8812053099836693e-09,2.9128812275177331e-24,0.0041276178815028543,0.011155056992489238,7.7677056224212734e-10,2.6349301897315793e-07,1.8194135325653219e-05,1.9051756764882942e-14,4.8102507083428744e-10,7.625084942822028e-08,3.8887962105830979e-06,1.7890966600700768e-09,5.4477272296952939e-11
1.3446094985559346e-07,0.09977366400000001,0.80000000000000004,0.0,0.27402741985767348,0.095850319175316417,0.094392028490352997,4.8378743129377248e-07,2.6725684061598621e-05,8.4906360415604472e-06,1.776790075493313e-05,5.6067111505352741e-17,5.4954834733368762e-15,1.5049668798705118e-10,3.06697399301771e-31,7.3559696715352404e-10,7.7430216079470395e-22,1.9371734233636902e-13,9.3931572634440271e-19,1.9027076573847172e-21,1.8854327767356733e-09,2.9400613934461987e-24,0.00412745637640394,0.011166319284340082,7.7755077466262747e-10,2.637377780733658e-07,1.8191940645927218e-05,1.9070689771620682e-14,4.8096882053738653e-10,7.6247374731800376e-08,3.8950488637786984e-06,1.7937613667737288e-09,5.4620168761287477e-11
1.3460754328924907e-07,0.09977366400000001,0.80000000000000004,0.0,0.2740163165340419,0.095850434379339725,0.094386334109377482,4.8557953658714921e-07,2.6805566565260238e-05,8.504328235964137e-06,1.7806157385839094e-05,5.6242689278843784e-17,5.5205270214239187e-15,1.5099811426581018e-10,3.1060284192617859e-31,7.3628020534038498e-10,7.8052203321347497e-22,1.9436889516994978e-13,9.4362779637995763e-19,1.9090286295577119e-21,1.8896625119823616e-09,2.9674600429961228e-24,0.0041272948696509919,0.011177579813083904,7.7833086500875329e-10,2.639823562546246e-07,1.8189739547673861e-05,1.9089619682978518e-14,4.8091240737019186e-10,7.6243901439595914e-08,3.9013049616166831e-06,1.7984307520337584e-09,5.4763282899304172e-11
1.3475413672290467e-07,0.09977366400000001,0.80000000000000004,0.0,0.27400521497757563,0.095850549540196006,0.094380640533309537,4.8737632826160367e-07,2.688555285508936e-05,8.5180090304557575e-06,1.7844450444174596e-05,5.6418620158103455e-17,5.5456524341443455e-15,1.5150048229688327e-10,3.1455274224364441e-31,7.3696201991655248e-10,7.8678335080133789e-22,1.9502170551719354e-13,9.4795298821811674e-19,1.9153632110709943e-21,1.8938945105444623e-09,2.995078633061227e-24,0.0041271333615066873,0.011188838579157067,7.7911083331072907e-10,2.6422675392701833e-07,1.8187532078443121e-05,1.910854650056856e-14,4.8085583256289977e-10,7.6240429548423162e-08,3.9075645017455503e-06,1.8031048131644336e-09,5.4906614787127349e-11
1.3490073015656027e-07,0.09977366400000001,0.80000000000000004,0.0,0.27399411518753342,0.095850664657636142,0.094374947761952835,4.8917781341896727e-07,2.6965642890867885e-05,8.531678420072163e-06,1.7882779914483201e-05,5.6594904446955704e-17,5.5708598580978512e-15,1.5200379215844912e-10,3.1854754394065988e-31,7.3764241283680902e-10,7.9308632913603213e-22,1.956757740398641e-13,9.5229131864257506e-19,1.9217114148969107e-21,1.89812876725482e-09,3.0229186281192991e-24,0.004126971852230819,0.011200095582995636,7.7989067959870792e-10,2.6447097149512539e-07,1.8185318285369377e-05,1.9127470225988818e-14,4.8079909733492794e-10,7.6236959055110763e-08,3.9138274818144075e-06,1.8077835482338555e-09,5.5050164500703195e-11
1.3504732359021588e-07,0.09977366400000001,0.80000000000000004,0.0,0.2739830171631778,0.095850779731413926,0.094369255795111143,4.9098399916347992e-07,2.7045836632494927e-05,8.5453363999498227e-06,1.792114578130891e-05,5.6771542449095843e-17,5.5961494398708044e-15,1.5250804392750176e-10,3.2258769448203119e-31,7.3832138605727543e-10,7.9943118457508179e-22,1.9633110139912833e-13,9.5664280441376451e-19,1.9280732540023254e-21,1.9023652769583146e-09,3.0509815002596628e-24,0.0041268103420803405,0.011211350825035412,7.8067040390321455e-10,2.6471500936074811e-07,1.8183098215173281e-05,1.9146390860834743e-14,4.8074220289471112e-10,7.6233489956499785e-08,3.9200938994729688e-06,1.8124669536439563e-09,5.5193932115869548e-11
1.3519391702387148e-07,0.09977366400000001,0.80000000000000004,0.0,0.27397192090377492,0.095850894761285957,0.094363564632588298,4.9279489260178596e-07,2.7126134039983164e-05,8.5589829653239067e-06,1.7959548029196139e-05,5.6948534468090356e-17,5.6215213260360541e-15,1.5301323767985419e-10,3.2667364513723366e-31,7.3899894153536288e-10,8.0581813425721761e-22,1.9698768825555331e-13,9.6100746226884716e-19,1.9344487413486228e-21,1.9066040345117892e-09,3.0792687292106814e-24,0.0041266488313093756,0.011222604305711906,7.8145000625442627e-10,2.649588679252894e-07,1.8180871914163921e-05,1.9165308406695969e-14,4.8068515043998515e-10,7.6230022249444098e-08,3.9263637523715637e-06,1.8171550263929077e-09,5.5337917708290711e-11
1.3534051045752709e-07,0.09977366400000001,0.80000000000000004,0.0,0.27396082640859404,0.095851009747011551,0.094357874274188208,4.9461050084292788e-07,2.7206535073456686e-05,8.5726181115273873e-06,1.799798664268976e-05,5.7125880807377461e-17,5.6469756631527371e-15,1.5351937349014194e-10,3.3080585100688954e-31,7.3967508122972628e-10,8.1224739610379698e-22,1.9764553526910259e-13,9.6538530892170809e-19,1.9408378898917048e-21,1.9108450347839795e-09,3.1077818023673131e-24,0.0041264873201692686,0.01123385602546037,7.8222948668230802e-10,2.6520254758410804e-07,1.8178639428249005e-05,1.9184222865144891e-14,4.8062794115815196e-10,7.6226555930809984e-08,3.9326370381611304e-06,1.8218477648842945e-09,5.5482121353434625e-11
1.354871038911827e-07,0.09977366400000001,0.80000000000000004,0.0,0.27394973367690822,0.095851124688352843,0.094352184719714877,4.9643083099834209e-07,2.7287039693152981e-05,8.5862418339901371e-06,1.8036461606335067e-05,5.7303581770266781e-17,5.6725125977660933e-15,1.5402645143182686e-10,3.3498477104940131e-31,7.403498071002186e-10,8.1871918882022385e-22,1.9830464309913334e-13,9.6977636106294614e-19,1.9472407125819957e-21,1.915088272655439e-09,3.1365222148187053e-24,0.0041263258089086026,0.011245105984715769,7.8300884521732939e-10,2.6544604872918985e-07,1.8176400802936711e-05,1.9203134237751289e-14,4.8057057622595674e-10,7.6223090997475769e-08,3.9389137544932165e-06,1.8265451655309713e-09,5.5626543126666329e-11
1.356336973248383e-07,0.09977366400000001,0.80000000000000004,0.0,0.27393864270799378,0.095851239585074591,0.094346495968972335,4.9825589018185325e-07,2.7367647859419463e-05,8.5998541282380519e-06,1.8074972904677773e-05,5.7481637659939749e-17,5.6981322764072677e-15,1.5453447157720057e-10,3.3921086810774353e-31,7.4102312110784458e-10,8.2523373189736701e-22,1.9896501240439327e-13,9.741806353598705e-19,1.953657222364439e-21,1.9193337430184713e-09,3.1654914693758639e-24,0.004126164297773233,0.011256354183912805,7.8378808188964724e-10,2.6568937175353521e-07,1.8174156083335668e-05,1.9222042526083516e-14,4.8051305680973024e-10,7.6219627446332405e-08,3.9451938990199874e-06,1.8312472249545344e-09,5.5771183103192884e-11
1.357802907584939e-07,0.09977366400000001,0.80000000000000004,0.0,0.27392755350113024,0.095851354436944439,0.094340808021764783,5.0008568550967004e-07,2.7448359532710243e-05,8.6134549898921898e-06,1.8113520522264073e-05,5.7660048779449546e-17,5.7238348455931229e-15,1.5504343399738812e-10,3.4348460893640073e-31,7.4169502521471696e-10,8.3179124561297785e-22,1.9962664384301789e-13,9.7859814845649079e-19,1.9600874321784964e-21,1.9235814407770567e-09,3.1946910765993582e-24,0.0041260027870063144,0.011267600623485904,7.8456719672901978e-10,2.6593251704373731e-07,1.8171905314166636e-05,1.9240947731689428e-14,4.8045538406591429e-10,7.621616527428318e-08,3.9514774693942181e-06,1.8359539419317945e-09,5.5916041358006097e-11
1.359268841921495e-07,0.09977366400000001,0.80000000000000004,0.0,0.27391646605560055,0.095851469243732515,0.094335120877896445,5.0192022410037796e-07,2.7529174673589127e-05,8.6270444146678839e-06,1.8152104443640573e-05,5.7838815431721311e-17,5.7496204518260549e-15,1.5555333876235162e-10,3.4780646422844138e-31,7.423655213840114e-10,8.3839195103310614e-22,2.002895380725268e-13,9.8302891697351118e-19,1.9665313549581513e-21,1.927831360846785e-09,3.2241225548270819e-24,0.0041258412768483393,0.011278845303869233,7.853461897658485e-10,2.6617548498198175e-07,1.8169648539765055e-05,1.9259849856112759e-14,4.8039755914061373e-10,7.6212704478243213e-08,3.9577644632692938e-06,1.8406653129883672e-09,5.6061117965995346e-11
1.360734776258051e-07,0.09977366400000001,0.80000000000000004,0.0,0.27390538037069129,0.095851584005211668,0.094329434537171589,5.037595130749362e-07,2.7610093242726635e-05,8.6406223983739219e-06,1.8190724653354321e-05,5.8017937919552177e-17,5.7754892415937992e-15,1.5606418594089353e-10,3.5217690864272903e-31,7.4303461157992327e-10,8.4503607001351583e-22,2.0095369574982154e-13,9.874729575083238e-19,1.9729890036319071e-21,1.932083498154786e-09,3.2537874302020612e-24,0.0041256797675371468,0.011290088225496677,7.8612506103031836e-10,2.6641827595325952e-07,1.8167385804077854e-05,1.927874890090215e-14,4.8033958316975064e-10,7.6209245055140131e-08,3.9640548782992219e-06,1.8453813342046385e-09,5.6206413001914357e-11
1.362200710594607e-07,0.09977366400000001,0.80000000000000004,0.0,0.27389429644569163,0.095851698721157341,0.094323748999394649,5.0560355955667246e-07,2.7691115200895223e-05,8.6541889369116656e-06,1.822938113595282e-05,5.8197416545611509e-17,5.8014413613692428e-15,1.5657597560066041e-10,3.565964208312779e-31,7.4370229776762382e-10,8.5172382520110006e-22,2.0161911753118286e-13,9.91930286635002e-19,1.9794603911227867e-21,1.9363378476396626e-09,3.2836872367003103e-24,0.004125518259307976,0.011301329388801873,7.869038105519662e-10,2.6666089033598751e-07,1.8165117150677115e-05,1.9297644867582488e-14,4.8028145727982184e-10,7.6205787001913814e-08,3.9703487121386191e-06,1.8501020047291093e-09,5.6351926540282722e-11
1.3636666449311632e-07,0.09977366400000001,0.80000000000000004,0.0,0.27388321427989459,0.09585181339134756,0.094318064264370088,5.0745237067127555e-07,2.777224050897331e-05,8.667744026274234e-06,1.8268073875984027e-05,5.83772516124408e-17,5.827476957610244e-15,1.5708870780814637e-10,3.6106548346675388e-31,7.4436858191321754e-10,8.5845544003529409e-22,2.0228580407226646e-13,9.9640092090429323e-19,1.9859455303483345e-21,1.9405944042514188e-09,3.3138235161587369e-24,0.0041253567523934749,0.011312568794218179,7.8768243836108991e-10,2.6690332850245358e-07,1.8162842622763922e-05,1.9316537757670439e-14,4.8022318258731644e-10,7.6202330315515619e-08,3.976645962442716e-06,1.8548273213815531e-09,5.6497658655509756e-11
1.3651325792677192e-07,0.09977366400000001,0.80000000000000004,0.0,0.2738721338725959,0.095851928015562873,0.09431238033190241,5.0930595354679316e-07,2.7853469127943265e-05,8.6812876625456804e-06,1.8306802857996333e-05,5.855744342245402e-17,5.8535961767594385e-15,1.5760238262869645e-10,3.6558458327012363e-31,7.4503346598370054e-10,8.6523113874948695e-22,2.0295375602810161e-13,1.0008848768436138e-18,1.9924444342206141e-21,1.9448531629514015e-09,3.3441978183031062e-24,0.004125195247023733,0.011323806442178711,7.8846094448795996e-10,2.671455908299403e-07,1.8160562263161271e-05,1.9335427572696296e-14,4.8016476019870939e-10,7.6198874992909331e-08,3.9829466268673642e-06,1.8595572795354883e-09,5.6643609421898509e-11
1.3665985136042752e-07,0.09977366400000001,0.80000000000000004,0.0,0.27386105522309495,0.095852042593586428,0.094306697201796283,5.1116431531362487e-07,2.7934801018884679e-05,8.6948198419001669e-06,1.83455680665386e-05,5.8737992277937477e-17,5.8797991652440578e-15,1.5811700012651016e-10,3.7015421103844749e-31,7.4569695194691844e-10,8.7205114637243475e-22,2.0362297405308855e-13,1.0053821709570425e-18,1.9989571156462119e-21,1.949114118712224e-09,3.3748117007760398e-24,0.0041250337434263155,0.011335042333116297,7.8923932896188613e-10,2.6738767768942733e-07,1.8158276114329227e-05,1.9354314314164257e-14,4.8010619121152615e-10,7.6195421031070936e-08,3.9892507030690286e-06,1.8642918786563932e-09,5.6789778913502144e-11
1.3679178545071757e-07,0.09977366400000001,0.80000000000000004,0.0,0.27385108594088414,0.095852145674136413,0.09430158307055847,5.1284093275101416e-07,2.8008087986182532e-05,8.7069890045651194e-06,1.8380487715139742e-05,5.8900791771486706e-17,5.9034535986715474e-15,1.5858096191574331e-10,3.7431048639046197e-31,7.4629289555917956e-10,8.7822722397838812e-22,2.0422635330505334e-13,1.0094411534197993e-18,2.0048303194002142e-21,1.9529508532378842e-09,3.4025703299760841e-24,0.0041248883918900423,0.011345153133063054,7.8993977100016752e-10,2.6760540613716588e-07,1.815621366539572e-05,1.9371309754824036e-14,4.800533546805485e-10,7.6192313626382581e-08,3.9949272867834408e-06,1.8685569833431768e-09,5.6921518527112444e-11
1.3692371954100762e-07,0.09977366400000001,0.80000000000000004,0.0,0.27384111808141764,0.095852248716942756,0.094296469588932993,5.1452143206925747e-07,2.8081458544105024e-05,8.7191488814369697e-06,1.8415436683451842e-05,5.9063880936802976e-17,5.9271761105775299e-15,1.5904568736983117e-10,3.7850845385459684e-31,7.4688770973483767e-10,8.8443953988842476e-22,2.0483075907874684e-13,1.0135109651515625e-18,2.0107147028234818e-21,1.956789359670504e-09,3.4305254340999812e-24,0.0041247430421340369,0.011355262510486795,7.9064011454615895e-10,2.6782299301815258e-07,1.815414659173416e-05,1.9388302708208611e-14,4.800004010722241e-10,7.6189207319287804e-08,4.0006066304319046e-06,1.8728258411806681e-09,5.7053435421868819e-11
1.3705565363129767e-07,0.09977366400000001,0.80000000000000004,0.0,0.27383115164419097,0.095852351721852525,0.094291356756777564,5.1620581847128327e-07,2.8154912664484462e-05,8.7312994699107072e-06,1.8450414960211969e-05,5.9227259993988513e-17,5.9509668076747129e-15,1.5951117653320867e-10,3.8274847980221313e-31,7.4748139591005553e-10,8.906882598066112e-22,2.0543619184990788e-13,1.0175916181352909e-18,2.0166102753135323e-21,1.9606296343682816e-09,3.4586781652295141e-24,0.0041245976943190439,0.011365370465702537,7.9134035962088279e-10,2.6804043860180226e-07,1.8152074923548199e-05,1.9405293175410683e-14,4.799473311671784e-10,7.6186102107607083e-08,4.0062887323072674e-06,1.8770984520628838e-09,5.7185529651443683e-11
1.3718758772158772e-07,0.09977366400000001,0.80000000000000004,0.0,0.27382118662870147,0.095852454688714284,0.094286244573949976,5.1789409716155123e-07,2.8228450319217864e-05,8.7434407674384295e-06,1.8485422534157487e-05,5.939092916306211e-17,5.9748257966652397e-15,1.599774294495675e-10,3.870309333491632e-31,7.4807395552145189e-10,8.969735499623693e-22,2.0604265209385519e-13,1.0216831243386197e-18,2.0225170462642891e-21,1.9644716736966521e-09,3.4870296807108445e-24,0.0041244523486042208,0.01137547699902512,7.9204050624626233e-10,2.6825774314252977e-07,1.8149998690824343e-05,1.9422281157487103e-14,4.7989414574002322e-10,7.6182997989167594e-08,4.0119735907027815e-06,1.8813748146347213e-09,5.7317801269394449e-11
1.3731952181187777e-07,0.09977366400000001,0.80000000000000004,0.0,0.27381122303444871,0.095852557617378265,0.094281133040308079,5.1958627334604762e-07,2.8302071480269486e-05,8.7555727715289247e-06,1.8520459394026057e-05,5.9554888663959356e-17,5.9987531842405748e-15,1.604444461618585e-10,3.913561863725921e-31,7.4866539000607885e-10,9.0329557711130152e-22,2.0665014028548597e-13,1.0257854957138509e-18,2.0284350250660795e-21,1.9683154740282467e-09,3.5155811431711829e-24,0.0041243070051471395,0.011385582110769218,7.9274055444502652e-10,2.6847490690329089e-07,1.8147917923310642e-05,1.9439266655528629e-14,4.798408455585987e-10,7.6179894961804228e-08,4.0176612039121025e-06,1.8856549230314829e-09,5.7450250329286503e-11
1.374382624931388e-07,0.09977366400000001,0.80000000000000004,0.0,0.27380225701436639,0.095852650220394173,0.094276533214966665,5.2111256857363637e-07,2.8368401899990698e-05,8.7664836273078319e-06,1.8552017598063924e-05,5.9702700630185659e-17,6.0203464020201962e-15,1.6086541428334538e-10,3.9528581724160721e-31,7.4919672024690972e-10,9.0901694992271109e-22,2.07197758945385e-13,1.029486929539758e-18,2.0337707964585353e-21,1.9717763969921869e-09,3.5414493792333396e-24,0.0041241761980951169,0.01139467549614924,7.9337051368621627e-10,2.6867023413899126e-07,1.8146041379705735e-05,1.9454551480805341e-14,4.7979277791117429e-10,7.6177103168264866e-08,4.0227824097563368e-06,1.8895102242710488e-09,5.7569606240145124e-11
1.3755700317439985e-07,0.09977366400000001,0.80000000000000004,0.0,0.27379329214471987,0.095852742792242762,0.094271933915246978,5.226420287869443e-07,2.8434799916810913e-05,8.7773869516929803e-06,1.8583599506367429e-05,5.9850748103485127e-17,6.041995186827674e-15,1.6128700114399991e-10,3.9925069418264745e-31,7.4972714134757486e-10,9.1476833750539881e-22,2.07746210972836e-13,1.0331971825154774e-18,2.039115660654068e-21,1.9752387408020786e-09,3.5674813733988935e-24,0.0041240453931109229,0.011403767730534604,7.9400039323429122e-10,2.6886544774239023e-07,1.8144161208204905e-05,1.9469834295655238e-14,4.7974461848284544e-10,7.6174312255183192e-08,4.0279058443745999e-06,1.8933685597243072e-09,5.7689105961022866e-11
1.376757438556609e-07,0.09977366400000001,0.80000000000000004,0.0,0.2737843284251481,0.095852835332817993,0.094267335141045461,5.2417465778429774e-07,2.850126551041986e-05,8.7882827429842409e-06,1.8615205110726957e-05,5.9999031244017861e-17,6.0636996164184874e-15,1.6170920677360076e-10,4.0325109409779967e-31,7.5025665435649644e-10,9.205498625206807e-22,2.0829549671315791e-13,1.0369162633223731e-18,2.0444696244907615e-21,1.978702502828383e-09,3.5936779842609556e-24,0.0041239145903062156,0.011412858814154367,7.9463019310593457e-10,2.690605478978604e-07,1.8142277430032862e-05,1.9485115100852601e-14,4.796963678212266e-10,7.6171522220996536e-08,4.0330315065238127e-06,1.8972299251463593e-09,5.7808749530741512e-11
1.3779448453692193e-07,0.09977366400000001,0.80000000000000004,0.0,0.27377536585529166,0.095852927842014907,0.094262736892258656,5.2571045936501777e-07,2.8567798660543047e-05,8.7991709995175396e-06,1.8646834402933128e-05,6.0147550211889431e-17,6.0854597685408417e-15,1.621320312014456e-10,4.0728729574361024e-31,7.5078526032232543e-10,9.2636164797718828e-22,2.0884561651138989e-13,1.0406441806317442e-18,2.049832694804337e-21,1.9821676804461911e-09,3.6200400739196205e-24,0.0041237837897916537,0.011421948747237474,7.9525991331655948e-10,2.6925553479429775e-07,1.8140390066264434e-05,1.9500393897178267e-14,4.7964802647077726e-10,7.6168733064147826e-08,4.0381593949611652e-06,1.901094320048653e-09,5.7928536988017232e-11
1.3791322521818298e-07,0.09977366400000001,0.80000000000000004,0.0,0.27376640443479194,0.095853020319729476,0.094258139168783048,5.2724943732941882e-07,2.8634399346943417e-05,8.8100517196646096e-06,1.8678487374776729e-05,6.0296305167150961e-17,6.1072757209356112e-15,1.6255547445635163e-10,4.1135957974065996e-31,7.5131296029392738e-10,9.322038172313247e-22,2.0939657071229063e-13,1.0443809431048211e-18,2.0552048784281613e-21,1.9856342710352067e-09,3.6465685079913171e-24,0.0041236529916769049,0.011431037530012763,7.958895538811307e-10,2.6945040861731292e-07,1.8138499137833592e-05,1.9515670685397874e-14,4.7959959497248346e-10,7.6165944783085166e-08,4.0432895084441175e-06,1.9049617457141938e-09,5.804846837146056e-11
1.3803196589944402e-07,0.09977366400000001,0.80000000000000004,0.0,0.27375744416329184,0.095853112765858658,0.094253541970515206,5.2879159547880584e-07,2.8701067549427848e-05,8.8209249018327106e-06,1.8710164018048792e-05,6.04452962697991e-17,6.1291475513362659e-15,1.6297953656665706e-10,4.154682285847323e-31,7.5183975532036933e-10,9.3807649398780314e-22,2.0994835966033636e-13,1.0481265593927634e-18,2.0605861821932412e-21,1.9891022719797233e-09,3.6732641556196994e-24,0.0041235221960706633,0.011440125162708975,7.9651911481626824e-10,2.6964516954606296e-07,1.8136604665538184e-05,1.9530945466267563e-14,4.7955107386275042e-10,7.6163157376260762e-08,4.0484218457303919e-06,1.9088321981718281e-09,5.8168543719677839e-11
1.3815070658070506e-07,0.09977366400000001,0.80000000000000004,0.0,0.27374848504043553,0.095853205180300341,0.094248945297351769,5.3033693761547391e-07,2.876780324784071e-05,8.8317905444644437e-06,1.8741864324540517e-05,6.0594523679776084e-17,6.1510753374688284e-15,1.63404217560222e-10,4.1961352665469913e-31,7.5236564645091057e-10,9.4397980230002116e-22,2.1050098369972105e-13,1.05188103813666e-18,2.0659766129282273e-21,1.9925716806686067e-09,3.7001278894832965e-24,0.0041233914030806475,0.011449211645554737,7.9714859613812921e-10,2.6983981776514959e-07,1.8134706670028903e-05,1.954621824056305e-14,4.7950246367454137e-10,7.6160370842131995e-08,4.053556405577982e-06,1.9127056744095369e-09,5.8288763071220965e-11
1.382694472619661e-07,0.09977366400000001,0.80000000000000004,0.0,0.27373952706586813,0.095853297562953493,0.094244349149189319,5.3188546754270486e-07,2.8834606422059573e-05,8.8426486460373909e-06,1.8773588286043341e-05,6.0743987556969857e-17,6.1730591570517857e-15,1.638295174644298e-10,4.2379576022674517e-31,7.5289063473498406e-10,9.4991386657073626e-22,2.1105444317435536e-13,1.0556443879675256e-18,2.0713761774594098e-21,1.9960424944952669e-09,3.7271605858093032e-24,0.0041232606128136125,0.011458296978778575,7.9777799786148479e-10,2.7003435345754285e-07,1.8132805171818028e-05,1.9561489009043023e-14,4.7945376493796927e-10,7.6157585179161685e-08,4.0586931867451487e-06,1.9165821762001678e-09,5.8409126464500476e-11
1.3838818794322714e-07,0.09977366400000001,0.80000000000000004,0.0,0.27373057023923625,0.09585338991371789,0.094239753525924536,5.3343718906476706e-07,2.8901477052003254e-05,8.853499205063876e-06,1.8805335894348885e-05,6.0893688061214017e-17,6.1950990877960301e-15,1.6425543630618826e-10,4.2801521748380058e-31,7.5341472122218636e-10,9.5587881155251026e-22,2.1160873842786584e-13,1.0594166175062995e-18,2.0767848826107229e-21,1.999514710857644e-09,3.7543631243826857e-24,0.0041231298253753667,0.011467381162608906,7.98407320002228e-10,2.7022877680214678e-07,1.8130900191282987e-05,1.957675777245956e-14,4.7940497817887759e-10,7.6154800385817113e-08,4.0638321879904228e-06,1.9204617016608541e-09,5.8529633937900474e-11
1.3850692862448818e-07,0.09977366400000001,0.80000000000000004,0.0,0.2737216145601874,0.095853482232494389,0.094235158427454141,5.3499210598691262e-07,2.896841511763064e-05,8.8643422200908395e-06,1.8837107141248997e-05,6.1043625352287792e-17,6.2171952074048285e-15,1.6468197411193039e-10,4.3227218852235911e-31,7.5393790696226872e-10,9.6187476234802817e-22,2.1216386980359406e-13,1.0631977353638445e-18,2.0822027352037425e-21,2.0029883271581881e-09,3.7817363885527321e-24,0.0041229990408707638,0.011476464197274047,7.9903656257701889e-10,2.7042308797759787e-07,1.8128991748663471e-05,1.9592024531572122e-14,4.7935610391910211e-10,7.61520164605701e-08,4.0689734080726013e-06,1.9243442462040265e-09,5.865028552978265e-11
1.3862566930574923e-07,0.09977366400000001,0.80000000000000004,0.0,0.27371266002837041,0.095853574519184623,0.094230563853674829,5.365502221153763e-07,2.9035420598932167e-05,8.8751776896995044e-06,1.8868902018535714e-05,6.1193799589916275e-17,6.2393475935737304e-15,1.6510913090761557e-10,4.3656696536479886e-31,7.5446019300512268e-10,9.6790184441067575e-22,2.1271983764459624e-13,1.0669877501409446e-18,2.0876297420576865e-21,2.0064633408038402e-09,3.8092812652449087e-24,0.0041228682594037225,0.011485546083002205,7.9966572560087731e-10,2.7061728716429075e-07,1.8127079864060695e-05,1.9607289287137601e-14,4.7930714267795127e-10,7.6149233401897838e-08,4.0741168457507512e-06,1.9282298106513905e-09,5.8771081278379122e-11
1.3874440998701027e-07,0.09977366400000001,0.80000000000000004,0.0,0.27370370664343552,0.095853666773691337,0.094225969804483375,5.3811154125737353e-07,2.9102493475934707e-05,8.8860056125051668e-06,1.8900720518001306e-05,6.1344210933770286e-17,6.2615563239905308e-15,1.6553690671873066e-10,4.4089984196953979e-31,7.5498158040076913e-10,9.7396018354501286e-22,2.1327664229364219e-13,1.0707866704283039e-18,2.0930659099894152e-21,2.0099397492060163e-09,3.8369986449705849e-24,0.0041227374810772332,0.011494626820021496,8.0029480908878958e-10,2.7081137453928585e-07,1.8125164557443732e-05,1.9622552039898256e-14,4.7925809497116971e-10,7.6146451208282563e-08,4.0792624997842082e-06,1.9321183959913004e-09,5.8892021221840883e-11
1.388631506682713e-07,0.09977366400000001,0.80000000000000004,0.0,0.27369475440503366,0.09585375899591804,0.094221376279776572,5.3967606722109868e-07,2.9169633728707611e-05,8.8968259871569192e-06,1.8932562631438232e-05,6.1494859543466462e-17,6.2838214763351804e-15,1.6596530157029139e-10,4.4527111424256e-31,7.5550207019934416e-10,9.8004990590730639e-22,2.1383428409321412e-13,1.0745945048065453e-18,2.0985112458134323e-21,2.0134175497805766e-09,3.8648894218380646e-24,0.004122606705993361,0.011503706408559916,8.0092381305761179e-10,2.7100535027669428e-07,1.8123245848650525e-05,1.963781279059789e-14,4.7920896130983333e-10,7.614366987821051e-08,4.0844103689325788e-06,1.9360099969051656e-09,5.9013105398330001e-11
1.3898189134953235e-07,0.09977366400000001,0.80000000000000004,0.0,0.27368580331281722,0.095853851185769237,0.094216783279451238,5.4124380381572298e-07,2.9236841337352511e-05,8.9076388123374628e-06,1.8964428350639173e-05,6.1645745578567305e-17,6.3061431282797553e-15,1.6639431548684278e-10,4.4968108004576883e-31,7.5602166345109015e-10,9.8617113800591871e-22,2.1439276338550663e-13,1.078411261846208e-18,2.1039657563418817e-21,2.0168967399478172e-09,3.8929544935605463e-24,0.0041224759342532594,0.011512784848845378,8.0155273752308623e-10,2.7119921455405145e-07,1.8121323757382318e-05,1.9653071539993584e-14,4.7915974220242722e-10,7.6140889410172979e-08,4.0895604519557348e-06,1.9399046117153231e-09,5.913433384591692e-11
1.391006320307934e-07,0.09977366400000001,0.80000000000000004,0.0,0.2736768533664396,0.095853943343150352,0.094212190803404275,5.4281475485139291e-07,2.9304116282003204e-05,8.9184440867627668e-06,1.8996317667397035e-05,6.1796869198581302e-17,6.3285213574883602e-15,1.6682394849246133e-10,4.5413003921181164e-31,7.5654036120633953e-10,9.9232400670198391e-22,2.1495208051242558e-13,1.0822369501077471e-18,2.1094294483845522e-21,2.0203773171324436e-09,3.921194761470218e-24,0.0041223451659571746,0.01152186214110567,8.0218158249996038e-10,2.713929675455734e-07,1.8119398303212038e-05,1.9668328288818746e-14,4.7911043815450061e-10,7.6138109802666647e-08,4.0947127476138208e-06,1.9438022420697567e-09,5.9255706602549068e-11
